local_prefix,local_code,vocabulary,mapped_to_code,mapped_to_description
AEMPS,606488,Strength,4000 MG,
AEMPS,606488,RxNorm,4550,fosfomycin
AEMPS,606488,Route,Injectable Product,
AEMPS,606489,Strength,1000 MG,
AEMPS,606489,RxNorm,4550,fosfomycin
AEMPS,606489,Route,Injectable Product,
AEMPS,606498,RxNorm,4850,glucose
AEMPS,606498,Strength,50 MG/ML,
AEMPS,606498,Route,Injectable Product,
AEMPS,606541,Strength,100 MG,
AEMPS,606541,RxNorm,5492,hydrocortisone
AEMPS,606541,Route,Injectable Product,
AEMPS,606558,Strength,500 MG,
AEMPS,606558,RxNorm,5492,hydrocortisone
AEMPS,606558,Route,Injectable Product,
AEMPS,606591,RxNorm,1546458,picosulfurate
AEMPS,606591,RxNorm,21183,citric acid
AEMPS,606591,RxNorm,6582,magnesium oxide
AEMPS,606591,Route,Oral Product,
AEMPS,606629,RxNorm,187832,pregabalin
AEMPS,606629,Strength,25 MG,
AEMPS,606629,Route,Oral Product,
AEMPS,606636,RxNorm,187832,pregabalin
AEMPS,606636,Strength,75 MG,
AEMPS,606636,Route,Oral Product,
AEMPS,606662,RxNorm,1599538,edoxaban
AEMPS,606662,Strength,30 MG,
AEMPS,606662,Route,Oral Product,
AEMPS,606663,RxNorm,1599538,edoxaban
AEMPS,606663,Strength,60 MG,
AEMPS,606663,Route,Oral Product,
AEMPS,606665,Strength,9 MG/ML,
AEMPS,606665,RxNorm,9863,sodium chloride
AEMPS,606665,Route,Injectable Product,
AEMPS,606671,RxNorm,121243,voriconazole
AEMPS,606671,Strength,200 MG,
AEMPS,606671,Route,Oral Product,
AEMPS,606710,RxNorm,3992,epinephrine
AEMPS,606710,RxNorm,6387,lidocaine
AEMPS,606710,Route,Injectable Product,
AEMPS,606711,RxNorm,6475,loxapine
AEMPS,606711,Strength,9.1 MG,
AEMPS,606711,Route,Inhalant Product,
AEMPS,606715,Strength,100 MG,
AEMPS,606715,RxNorm,9997,spironolactone
AEMPS,606715,Route,Oral Product,
AEMPS,606724,Strength,100 MG/ML,
AEMPS,606724,RxNorm,5640,ibuprofen
AEMPS,606724,Route,Injectable Product,
AEMPS,606737,Strength,1000 MG,
AEMPS,606737,RxNorm,20481,cefepime
AEMPS,606737,Route,Injectable Product,
AEMPS,606738,Strength,2000 MG,
AEMPS,606738,RxNorm,20481,cefepime
AEMPS,606738,Route,Injectable Product,
AEMPS,606791,Strength,20 MG,
AEMPS,606791,RxNorm,7646,omeprazole
AEMPS,606791,Route,Oral Product,
AEMPS,606813,RxNorm,5640,ibuprofen
AEMPS,606813,Strength,6 MG/ML,
AEMPS,606813,Route,Injectable Product,
AEMPS,606818,RxNorm,2194,cefuroxime
AEMPS,606818,Strength,50 MG,
AEMPS,606818,Route,Ophthalmic Product,
AEMPS,606819,Strength,9 MG/ML,
AEMPS,606819,RxNorm,9863,sodium chloride
AEMPS,606819,Route,Injectable Product,
AEMPS,606820,RxNorm,4850,glucose
AEMPS,606820,Strength,50 MG/ML,
AEMPS,606820,Route,Injectable Product,
AEMPS,606826,Strength,5 MG/ML,
AEMPS,606826,RxNorm,82122,levofloxacin
AEMPS,606826,Route,Injectable Product,
AEMPS,606841,RxNorm,4850,glucose
AEMPS,606841,RxNorm,8591,potassium chloride
AEMPS,606841,RxNorm,9863,sodium chloride
AEMPS,606841,Route,Injectable Product,
AEMPS,606843,RxNorm,4850,glucose
AEMPS,606843,RxNorm,8591,potassium chloride
AEMPS,606843,RxNorm,9863,sodium chloride
AEMPS,606843,Route,Injectable Product,
AEMPS,606858,RxNorm,1116632,ticagrelor
AEMPS,606858,Strength,90 MG,
AEMPS,606858,Route,Oral Product,
AEMPS,606888,RxNorm,1309250,olive oil
AEMPS,606888,RxNorm,9949,soybean oil
AEMPS,606888,Route,Injectable Product,
AEMPS,606901,RxNorm,798306,"tetanus toxoid vaccine, inactivated"
AEMPS,606901,Route,Injectable Product,
AEMPS,606902,RxNorm,48203,clavulanate
AEMPS,606902,RxDrug,617296,amoxicillin 500 MG / clavulanate 125 MG Oral Tablet
AEMPS,606902,RxNorm,723,amoxicillin
AEMPS,606902,Route,Oral Product,
AEMPS,606907,RxNorm,48203,clavulanate
AEMPS,606907,RxNorm,723,amoxicillin
AEMPS,606907,Route,Injectable Product,
AEMPS,606908,RxNorm,3322,diazepam
AEMPS,606908,Strength,5 MG/ML,
AEMPS,606908,Route,Injectable Product,
AEMPS,606952,Strength,10 MG/ML,
AEMPS,606952,RxNorm,8782,propofol
AEMPS,606952,Route,Injectable Product,
AEMPS,606953,Strength,10 MG/ML,
AEMPS,606953,RxNorm,8782,propofol
AEMPS,606953,Route,Injectable Product,
AEMPS,606973,RxNorm,11295,water
AEMPS,607008,RxNorm,8591,potassium chloride
AEMPS,607008,RxNorm,9863,sodium chloride
AEMPS,607008,Route,Injectable Product,
AEMPS,607011,RxNorm,8591,potassium chloride
AEMPS,607011,RxNorm,9863,sodium chloride
AEMPS,607011,Route,Injectable Product,
AEMPS,607014,RxNorm,4850,glucose
AEMPS,607014,RxNorm,8591,potassium chloride
AEMPS,607014,Route,Injectable Product,
AEMPS,607016,RxNorm,4850,glucose
AEMPS,607016,RxNorm,8591,potassium chloride
AEMPS,607016,Route,Injectable Product,
AEMPS,607023,RxNorm,1310594,polyethylene glycol 4000
AEMPS,607023,RxNorm,36676,sodium bicarbonate
AEMPS,607023,RxNorm,36709,sodium phosphate
AEMPS,607023,RxNorm,36721,sodium sulfate
AEMPS,607023,RxNorm,8516,polyethylene glycols
AEMPS,607023,RxNorm,8591,potassium chloride
AEMPS,607023,RxNorm,9863,sodium chloride
AEMPS,607023,Route,Oral Product,
AEMPS,607089,Strength,2 MG/ML,
AEMPS,607089,RxNorm,4450,fluconazole
AEMPS,607089,Route,Injectable Product,
AEMPS,607090,Strength,2 MG/ML,
AEMPS,607090,RxNorm,4450,fluconazole
AEMPS,607090,Route,Injectable Product,
AEMPS,607104,Strength,1 ML/ML,
AEMPS,607104,RxNorm,27340,desflurane
AEMPS,607104,Route,Inhalant Product,
AEMPS,607110,Strength,100 MG,
AEMPS,607110,RxNorm,1191,aspirin
AEMPS,607110,Route,Oral Product,
AEMPS,607118,Strength,200 MG,
AEMPS,607118,RxNorm,57021,teicoplanin
AEMPS,607118,Route,Injectable Product,
AEMPS,607120,Strength,400 MG,
AEMPS,607120,RxNorm,57021,teicoplanin
AEMPS,607120,Route,Injectable Product,
AEMPS,607128,Strength,2 MG/ML,
AEMPS,607128,RxNorm,2551,ciprofloxacin
AEMPS,607128,Route,Injectable Product,
AEMPS,607133,Strength,20 MG/ML,
AEMPS,607133,RxNorm,9863,sodium chloride
AEMPS,607133,Route,Injectable Product,
AEMPS,607142,RxNorm,8591,potassium chloride
AEMPS,607142,Route,Injectable Product,
AEMPS,607146,Strength,2 MEQ/ML,
AEMPS,607146,RxNorm,8591,potassium chloride
AEMPS,607146,Route,Injectable Product,
AEMPS,607147,Strength,2 MEQ/ML,
AEMPS,607147,RxNorm,8591,potassium chloride
AEMPS,607147,Route,Injectable Product,
AEMPS,607187,Strength,9 MG/ML,
AEMPS,607187,RxNorm,9863,sodium chloride
AEMPS,607187,Route,Injectable Product,
AEMPS,607189,Strength,9 MG/ML,
AEMPS,607189,RxNorm,9863,sodium chloride
AEMPS,607189,Route,Injectable Product,
AEMPS,607190,RxNorm,4850,glucose
AEMPS,607190,Strength,50 MG/ML,
AEMPS,607190,Route,Injectable Product,
AEMPS,607229,Strength,10 UNT/ML,
AEMPS,607229,RxNorm,7824,oxytocin
AEMPS,607229,Route,Injectable Product,
AEMPS,607320,Strength,5 MG/ML,
AEMPS,607320,RxNorm,6960,midazolam
AEMPS,607320,Route,Injectable Product,
AEMPS,607322,Strength,1500 MG,
AEMPS,607322,RxNorm,2475181,almagate
AEMPS,607322,Route,Oral Product,
AEMPS,607348,Strength,20 MG/ML,
AEMPS,607348,RxNorm,8782,propofol
AEMPS,607348,Route,Injectable Product,
AEMPS,607371,RxNorm,1815,bupivacaine
AEMPS,607371,Route,Injectable Product,
AEMPS,607394,Strength,30 MG/ML,
AEMPS,607394,RxNorm,6759,mepivacaine
AEMPS,607394,Route,Injectable Product,
AEMPS,607403,RxNorm,11124,vancomycin
AEMPS,607403,Strength,500 MG,
AEMPS,607403,Route,Injectable Product,
AEMPS,607426,RxNorm,40790,pantoprazole
AEMPS,607426,Route,Injectable Product,
AEMPS,607622,Strength,1000 MG,
AEMPS,607622,RxNorm,2183,cefonicid
AEMPS,607622,Route,Injectable Product,
AEMPS,607697,Strength,1 MG,
AEMPS,607697,RxNorm,28894,lormetazepam
AEMPS,607697,Route,Oral Product,
AEMPS,607721,RxNorm,2625,cloxacillin
AEMPS,607721,Strength,500 MG,
AEMPS,607721,Route,Injectable Product,
AEMPS,607812,Strength,14 MG/ML,
AEMPS,607812,RxNorm,36676,sodium bicarbonate
AEMPS,607812,Route,Injectable Product,
AEMPS,607838,Strength,14 MG/ML,
AEMPS,607838,RxNorm,36676,sodium bicarbonate
AEMPS,607838,Route,Injectable Product,
AEMPS,607846,Strength,1000 MG,
AEMPS,607846,RxNorm,2625,cloxacillin
AEMPS,607846,Route,Injectable Product,
AEMPS,608000,RxNorm,3443,diltiazem
AEMPS,608000,Strength,60 MG,
AEMPS,608000,Route,Oral Product,
AEMPS,608042,Strength,0.5 MG/ML,
AEMPS,608042,RxNorm,9601,scopolamine
AEMPS,608042,Route,Injectable Product,
AEMPS,608158,Strength,1000 MG,
AEMPS,608158,RxNorm,2193,ceftriaxone
AEMPS,608158,Route,Injectable Product,
AEMPS,608414,Strength,10 MG,
AEMPS,608414,RxNorm,39993,zolpidem
AEMPS,608414,Route,Oral Product,
AEMPS,608521,Strength,40 MG,
AEMPS,608521,RxNorm,6902,methylprednisolone
AEMPS,608521,Route,Injectable Product,
AEMPS,608539,Strength,125 MG,
AEMPS,608539,RxNorm,6902,methylprednisolone
AEMPS,608539,Route,Injectable Product,
AEMPS,608554,Strength,1000 MG,
AEMPS,608554,RxNorm,6902,methylprednisolone
AEMPS,608554,Route,Injectable Product,
AEMPS,608612,Strength,100 MG,
AEMPS,608612,RxNorm,3041,cytarabine
AEMPS,608612,Route,Injectable Product,
AEMPS,608661,RxNorm,3041,cytarabine
AEMPS,608661,Strength,500 MG,
AEMPS,608661,Route,Injectable Product,
AEMPS,608679,RxNorm,48203,clavulanate
AEMPS,608679,RxNorm,723,amoxicillin
AEMPS,608679,Route,Injectable Product,
AEMPS,608687,Strength,5000 UNT/ML,
AEMPS,608687,RxNorm,5224,heparin
AEMPS,608687,Route,Injectable Product,
AEMPS,608737,Strength,1000 UNT/ML,
AEMPS,608737,RxNorm,5224,heparin
AEMPS,608737,Route,Injectable Product,
AEMPS,609164,RxNorm,48203,clavulanate
AEMPS,609164,RxNorm,723,amoxicillin
AEMPS,609164,Route,Injectable Product,
AEMPS,609172,RxNorm,48203,clavulanate
AEMPS,609172,RxNorm,723,amoxicillin
AEMPS,609172,Route,Injectable Product,
AEMPS,609180,RxNorm,48203,clavulanate
AEMPS,609180,RxNorm,723,amoxicillin
AEMPS,609180,Route,Injectable Product,
AEMPS,609511,RxNorm,4850,glucose
AEMPS,609511,RxNorm,9863,sodium chloride
AEMPS,609511,Route,Injectable Product,
AEMPS,609651,Strength,125 MG/ML,
AEMPS,609651,RxNorm,997602,citicoline
AEMPS,609651,Route,Injectable Product,
AEMPS,610063,RxNorm,10154,succinylcholine
AEMPS,610063,Strength,50 MG/ML,
AEMPS,610063,Route,Injectable Product,
AEMPS,610188,RxNorm,10438,theophylline
AEMPS,610188,Strength,20 MG/ML,
AEMPS,610188,Route,Injectable Product,
AEMPS,610212,Strength,0.25 MG,
AEMPS,610212,RxNorm,3407,digoxin
AEMPS,610212,Route,Oral Product,
AEMPS,610451,Strength,2 MG/ML,
AEMPS,610451,RxNorm,2551,ciprofloxacin
AEMPS,610451,Route,Injectable Product,
AEMPS,610469,Strength,2 MG/ML,
AEMPS,610469,RxNorm,2551,ciprofloxacin
AEMPS,610469,Route,Injectable Product,
AEMPS,610808,RxNorm,4850,glucose
AEMPS,610808,Strength,50 MG/ML,
AEMPS,610808,Route,Injectable Product,
AEMPS,610832,RxNorm,4850,glucose
AEMPS,610832,Strength,500 MG/ML,
AEMPS,610832,Route,Injectable Product,
AEMPS,610980,Strength,100 MG,
AEMPS,610980,RxNorm,4450,fluconazole
AEMPS,610980,Route,Oral Product,
AEMPS,611202,Strength,200 MG/ML,
AEMPS,611202,RxNorm,4850,glucose
AEMPS,611202,Route,Injectable Product,
AEMPS,612283,Strength,20 MG,
AEMPS,612283,RxNorm,83367,atorvastatin
AEMPS,612283,Route,Oral Product,
AEMPS,613133,RxNorm,6902,methylprednisolone
AEMPS,613141,Strength,20 MG,
AEMPS,613141,RxNorm,6902,methylprednisolone
AEMPS,613141,Route,Injectable Product,
AEMPS,613158,Strength,40 MG,
AEMPS,613158,RxNorm,6902,methylprednisolone
AEMPS,613158,Route,Injectable Product,
AEMPS,613182,RxNorm,3992,epinephrine
AEMPS,613182,RxNorm,592464,articaine
AEMPS,613182,Route,Injectable Product,
AEMPS,613190,RxNorm,3992,epinephrine
AEMPS,613190,RxNorm,592464,articaine
AEMPS,613190,Route,Injectable Product,
AEMPS,613737,Strength,2 MG/ML,
AEMPS,613737,RxNorm,4450,fluconazole
AEMPS,613737,Route,Injectable Product,
AEMPS,614404,RxNorm,3272,dextran 40
AEMPS,614404,RxNorm,9863,sodium chloride
AEMPS,614404,Route,Injectable Product,
AEMPS,614503,Strength,1000 MG,
AEMPS,614503,RxNorm,2193,ceftriaxone
AEMPS,614503,Route,Injectable Product,
AEMPS,614552,Strength,20 MG/ML,
AEMPS,614552,RxNorm,9863,sodium chloride
AEMPS,614552,Route,Injectable Product,
AEMPS,614628,RxNorm,4492,fluorouracil
AEMPS,614628,Strength,50 MG/ML,
AEMPS,614628,Route,Injectable Product,
AEMPS,614677,RxNorm,114202,lactate
AEMPS,614677,RxNorm,1901,calcium chloride
AEMPS,614677,RxNorm,8591,potassium chloride
AEMPS,614677,RxNorm,9863,sodium chloride
AEMPS,614677,Route,Injectable Product,
AEMPS,614776,RxNorm,6628,mannitol
AEMPS,614826,RxNorm,21212,clarithromycin
AEMPS,614826,Strength,500 MG,
AEMPS,614826,Route,Oral Product,
AEMPS,614958,RxNorm,4850,glucose
AEMPS,614958,RxNorm,9863,sodium chloride
AEMPS,614958,Route,Injectable Product,
AEMPS,615047,RxNorm,4850,glucose
AEMPS,615047,RxNorm,9863,sodium chloride
AEMPS,615047,Route,Injectable Product,
AEMPS,615187,Strength,100 MG/ML,
AEMPS,615187,RxNorm,6628,mannitol
AEMPS,615187,Route,Injectable Product,
AEMPS,615310,RxNorm,3264,dexamethasone
AEMPS,615310,Strength,4 MG/ML,
AEMPS,615310,Route,Injectable Product,
AEMPS,615328,Strength,1 MG,
AEMPS,615328,RxNorm,3264,dexamethasone
AEMPS,615328,Route,Oral Product,
AEMPS,615377,Strength,1000 MG,
AEMPS,615377,RxNorm,2180,cefazolin
AEMPS,615377,Route,Injectable Product,
AEMPS,615385,RxNorm,6960,midazolam
AEMPS,615385,Route,Injectable Product,
AEMPS,615534,Strength,2000 MG,
AEMPS,615534,RxNorm,2180,cefazolin
AEMPS,615534,Route,Injectable Product,
AEMPS,615567,RxNorm,3264,dexamethasone
AEMPS,615567,Strength,8 MG/ML,
AEMPS,615567,Route,Injectable Product,
AEMPS,615609,Strength,1000 MG,
AEMPS,615609,RxNorm,2189,cefoxitin
AEMPS,615609,Route,Injectable Product,
AEMPS,615641,Strength,30 MG/ML,
AEMPS,615641,RxNorm,6759,mepivacaine
AEMPS,615641,Route,Injectable Product,
AEMPS,615799,Strength,20 MG,
AEMPS,615799,RxNorm,3827,enalapril
AEMPS,615799,Route,Oral Product,
AEMPS,615922,RxNorm,1815,bupivacaine
AEMPS,615922,RxNorm,3992,epinephrine
AEMPS,615922,Route,Injectable Product,
AEMPS,615930,RxNorm,1815,bupivacaine
AEMPS,615930,RxNorm,3992,epinephrine
AEMPS,615930,Route,Injectable Product,
AEMPS,615955,RxNorm,3992,epinephrine
AEMPS,615955,RxNorm,6387,lidocaine
AEMPS,615955,Route,Injectable Product,
AEMPS,615997,RxNorm,3992,epinephrine
AEMPS,615997,RxNorm,6759,mepivacaine
AEMPS,615997,Route,Injectable Product,
AEMPS,616003,Strength,9 MG/ML,
AEMPS,616003,RxNorm,9863,sodium chloride
AEMPS,616003,Route,Injectable Product,
AEMPS,616029,RxNorm,4850,glucose
AEMPS,616029,RxNorm,9863,sodium chloride
AEMPS,616029,Route,Injectable Product,
AEMPS,616045,Strength,9 MG/ML,
AEMPS,616045,RxNorm,9863,sodium chloride
AEMPS,616045,Route,Injectable Product,
AEMPS,616086,RxNorm,4850,glucose
AEMPS,616086,RxNorm,9863,sodium chloride
AEMPS,616086,Route,Injectable Product,
AEMPS,616284,Strength,100 MG/ML,
AEMPS,616284,RxNorm,4850,glucose
AEMPS,616284,Route,Injectable Product,
AEMPS,616441,RxNorm,1815,bupivacaine
AEMPS,616441,Strength,7.5 MG/ML,
AEMPS,616441,Route,Injectable Product,
AEMPS,616466,RxNorm,1815,bupivacaine
AEMPS,616466,Strength,5 MG/ML,
AEMPS,616466,Route,Injectable Product,
AEMPS,616508,RxNorm,1815,bupivacaine
AEMPS,616508,Strength,2.5 MG/ML,
AEMPS,616508,Route,Injectable Product,
AEMPS,616599,Strength,50 MG/ML,
AEMPS,616599,RxNorm,8183,phenytoin
AEMPS,616599,Route,Injectable Product,
AEMPS,616789,Strength,100 MG,
AEMPS,616789,RxNorm,519,allopurinol
AEMPS,616789,Route,Oral Product,
AEMPS,616797,Strength,300 MG,
AEMPS,616797,RxNorm,519,allopurinol
AEMPS,616797,Route,Oral Product,
AEMPS,616938,RxNorm,48203,clavulanate
AEMPS,616938,RxNorm,723,amoxicillin
AEMPS,616938,Route,Injectable Product,
AEMPS,617019,RxNorm,187832,pregabalin
AEMPS,617019,Strength,25 MG,
AEMPS,617019,Route,Oral Product,
AEMPS,617035,RxNorm,4850,glucose
AEMPS,617035,Strength,50 MG/ML,
AEMPS,617035,Route,Injectable Product,
AEMPS,617076,RxNorm,4850,glucose
AEMPS,617076,Strength,50 MG/ML,
AEMPS,617076,Route,Injectable Product,
AEMPS,617092,Strength,1000 MG,
AEMPS,617092,RxNorm,2186,cefotaxime
AEMPS,617092,Route,Injectable Product,
AEMPS,617118,RxNorm,3992,epinephrine
AEMPS,617118,RxNorm,6387,lidocaine
AEMPS,617118,Route,Injectable Product,
AEMPS,617191,RxNorm,4850,glucose
AEMPS,617191,Strength,50 MG/ML,
AEMPS,617191,Route,Injectable Product,
AEMPS,617209,RxNorm,4850,glucose
AEMPS,617209,Strength,50 MG/ML,
AEMPS,617209,Route,Injectable Product,
AEMPS,617225,RxNorm,3523,dipyrone
AEMPS,617225,Strength,400 MG/ML,
AEMPS,617225,Route,Injectable Product,
AEMPS,617308,RxNorm,1596450,gentamicin
AEMPS,617308,Strength,3 MG/ML,
AEMPS,617308,Route,Injectable Product,
AEMPS,617357,RxNorm,4850,glucose
AEMPS,617357,Strength,50 MG/ML,
AEMPS,617357,Route,Injectable Product,
AEMPS,617399,RxNorm,2353,clorazepate
AEMPS,617399,Strength,5 MG,
AEMPS,617399,Route,Oral Product,
AEMPS,617423,Strength,20 MG,
AEMPS,617423,RxNorm,2353,clorazepate
AEMPS,617423,Route,Injectable Product,
AEMPS,617431,RxNorm,2353,clorazepate
AEMPS,617431,Strength,50 MG,
AEMPS,617431,Route,Injectable Product,
AEMPS,617472,RxNorm,703,amiodarone
AEMPS,617480,RxNorm,40254,valproate
AEMPS,617480,Strength,500 MG,
AEMPS,617480,Route,Oral Product,
AEMPS,617506,Strength,200 MG,
AEMPS,617506,RxNorm,703,amiodarone
AEMPS,617506,Route,Oral Product,
AEMPS,617613,Strength,0.5 MG,
AEMPS,617613,RxNorm,596,alprazolam
AEMPS,617613,Route,Oral Product,
AEMPS,617662,Strength,0.25 MG,
AEMPS,617662,RxNorm,596,alprazolam
AEMPS,617662,Route,Oral Product,
AEMPS,617696,Strength,1 MG,
AEMPS,617696,RxNorm,596,alprazolam
AEMPS,617696,Route,Oral Product,
AEMPS,617712,Strength,5 MG/ML,
AEMPS,617712,RxNorm,641,amikacin
AEMPS,617712,Route,Injectable Product,
AEMPS,617803,Strength,2 MG,
AEMPS,617803,RxNorm,596,alprazolam
AEMPS,617803,Route,Oral Product,
AEMPS,617878,Strength,10 MG,
AEMPS,617878,RxNorm,8640,prednisone
AEMPS,617878,Route,Oral Product,
AEMPS,618033,Strength,9 MG/ML,
AEMPS,618033,RxNorm,9863,sodium chloride
AEMPS,618033,Route,Injectable Product,
AEMPS,618223,Strength,9 MG/ML,
AEMPS,618223,RxNorm,9863,sodium chloride
AEMPS,618223,Route,Injectable Product,
AEMPS,618355,RxNorm,1749,bromazepam
AEMPS,618371,RxNorm,2386241,disodium pamoate monohydrate
AEMPS,618371,RxNorm,9853,sodium
AEMPS,618371,Route,Oral Product,
AEMPS,618595,RxNorm,3322,diazepam
AEMPS,618694,RxNorm,11124,vancomycin
AEMPS,618694,Strength,500 MG,
AEMPS,618694,Route,Injectable Product,
AEMPS,618751,RxNorm,2194,cefuroxime
AEMPS,618751,Strength,750 MG,
AEMPS,618751,Route,Injectable Product,
AEMPS,618769,Strength,1500 MG,
AEMPS,618769,RxNorm,2194,cefuroxime
AEMPS,618769,Route,Injectable Product,
AEMPS,619023,Strength,9 MG/ML,
AEMPS,619023,RxNorm,9863,sodium chloride
AEMPS,619023,Route,Injectable Product,
AEMPS,619221,Strength,9 MG/ML,
AEMPS,619221,RxNorm,9863,sodium chloride
AEMPS,619221,Route,Injectable Product,
AEMPS,619239,RxNorm,237162,dexketoprofen
AEMPS,619239,Strength,25 MG/ML,
AEMPS,619239,Route,Injectable Product,
AEMPS,619247,Strength,9 MG/ML,
AEMPS,619247,RxNorm,9863,sodium chloride
AEMPS,619247,Route,Injectable Product,
AEMPS,619262,Strength,9 MG/ML,
AEMPS,619262,RxNorm,9863,sodium chloride
AEMPS,619262,Route,Injectable Product,
AEMPS,619668,RxNorm,5531,hetastarch
AEMPS,619668,RxNorm,9863,sodium chloride
AEMPS,619668,Route,Injectable Product,
AEMPS,619973,Strength,10 MG/ML,
AEMPS,619973,RxNorm,6759,mepivacaine
AEMPS,619973,Route,Injectable Product,
AEMPS,620039,Strength,2000 MG,
AEMPS,620039,RxNorm,2186,cefotaxime
AEMPS,620039,Route,Injectable Product,
AEMPS,620146,Strength,25 MG/ML,
AEMPS,620146,RxNorm,281,acyclovir
AEMPS,620146,Route,Injectable Product,
AEMPS,620195,Strength,20 MG/ML,
AEMPS,620195,RxNorm,6759,mepivacaine
AEMPS,620195,Route,Injectable Product,
AEMPS,620203,Strength,20 MG/ML,
AEMPS,620203,RxNorm,6759,mepivacaine
AEMPS,620203,Route,Injectable Product,
AEMPS,620237,Strength,50 MG/ML,
AEMPS,620237,RxNorm,6387,lidocaine
AEMPS,620237,Route,Injectable Product,
AEMPS,620245,Strength,200 MG/ML,
AEMPS,620245,RxNorm,9863,sodium chloride
AEMPS,620245,Route,Injectable Product,
AEMPS,620252,Strength,100 MG/ML,
AEMPS,620252,RxNorm,4850,glucose
AEMPS,620252,Route,Injectable Product,
AEMPS,620617,RxNorm,25480,gabapentin
AEMPS,620617,Strength,400 MG,
AEMPS,620617,Route,Oral Product,
AEMPS,620625,RxNorm,25480,gabapentin
AEMPS,620625,Strength,300 MG,
AEMPS,620625,Route,Oral Product,
AEMPS,620716,RxNorm,2194,cefuroxime
AEMPS,620716,Route,Injectable Product,
AEMPS,620781,RxNorm,10689,tramadol
AEMPS,620781,Strength,50 MG,
AEMPS,620781,Route,Oral Product,
AEMPS,621102,RxNorm,114202,lactate
AEMPS,621102,RxNorm,1901,calcium chloride
AEMPS,621102,RxNorm,8591,potassium chloride
AEMPS,621102,RxNorm,9863,sodium chloride
AEMPS,621102,Route,Injectable Product,
AEMPS,621110,RxNorm,114202,lactate
AEMPS,621110,RxNorm,1901,calcium chloride
AEMPS,621110,RxNorm,8591,potassium chloride
AEMPS,621110,RxNorm,9863,sodium chloride
AEMPS,621110,Route,Injectable Product,
AEMPS,621136,Strength,50 MG/ML,
AEMPS,621136,RxNorm,8183,phenytoin
AEMPS,621136,Route,Injectable Product,
AEMPS,621458,RxNorm,6972,mineral oil
AEMPS,621458,Route,Oral Product,
AEMPS,621524,Strength,200 MG/ML,
AEMPS,621524,RxNorm,6628,mannitol
AEMPS,621524,Route,Injectable Product,
AEMPS,621532,Strength,200 MG/ML,
AEMPS,621532,RxNorm,6628,mannitol
AEMPS,621532,Route,Injectable Product,
AEMPS,621607,Strength,0.02 MG,
AEMPS,621607,RxNorm,598,alprostadil
AEMPS,621607,Route,Injectable Product,
AEMPS,621656,Strength,1 MG/ML,
AEMPS,621656,RxNorm,6960,midazolam
AEMPS,621656,Route,Injectable Product,
AEMPS,621904,Strength,4 MG,
AEMPS,621904,RxNorm,49276,doxazosin
AEMPS,621904,Route,Oral Product,
AEMPS,622100,Strength,100 MG/ML,
AEMPS,622100,RxNorm,10691,tranexamic acid
AEMPS,622100,Route,Injectable Product,
AEMPS,622324,RxNorm,4850,glucose
AEMPS,622324,Strength,50 MG/ML,
